Date_from;Date_to;KROPPAN BRU;MOHOLTLIA;SELSBAKK;MOHOLT RAMPE 2;Jonsvannsveien vest for Steinanvegen
08.06.2019 03:00;08.06.2019 04:00;228;89;32;5;45
08.06.2019 04:00;08.06.2019 05:00;143;63;25;7;27
08.06.2019 05:00;08.06.2019 06:00;181;85;19;4;15
08.06.2019 06:00;08.06.2019 07:00;283;86;48;9;37
08.06.2019 07:00;08.06.2019 08:00;533;212;108;20;89
08.06.2019 08:00;08.06.2019 09:00;774;274;164;14;170
08.06.2019 09:00;08.06.2019 10:00;1425;519;254;45;249
08.06.2019 10:00;08.06.2019 11:00;2047;788;363;92;448
08.06.2019 11:00;08.06.2019 12:00;2645;1182;458;136;543
08.06.2019 12:00;08.06.2019 13:00;2673;1203;492;135;594
08.06.2019 13:00;08.06.2019 14:00;2637;1218;426;138;575
08.06.2019 14:00;08.06.2019 15:00;2596;1044;534;160;614
08.06.2019 15:00;08.06.2019 16:00;2502;946;478;177;573
08.06.2019 16:00;08.06.2019 17:00;2345;958;476;148;578
08.06.2019 17:00;08.06.2019 18:00;1765;628;411;94;503
08.06.2019 18:00;08.06.2019 19:00;1546;638;344;93;440
08.06.2019 19:00;08.06.2019 20:00;1305;458;264;100;376
08.06.2019 20:00;08.06.2019 21:00;1130;411;276;49;282
08.06.2019 21:00;08.06.2019 22:00;911;338;225;53;251
08.06.2019 22:00;08.06.2019 23:00;857;307;173;37;216
08.06.2019 23:00;09.06.2019 00:00;644;208;142;23;139
09.06.2019 00:00;09.06.2019 01:00;572;181;114;28;108
09.06.2019 01:00;09.06.2019 02:00;461;127;101;19;92
09.06.2019 02:00;09.06.2019 03:00;417;99;74;5;67
09.06.2019 03:00;09.06.2019 04:00;336;83;73;14;41
09.06.2019 04:00;09.06.2019 05:00;213;80;32;11;34
09.06.2019 05:00;09.06.2019 06:00;106;28;20;4;17
09.06.2019 06:00;09.06.2019 07:00;182;53;53;8;24
09.06.2019 07:00;09.06.2019 08:00;381;151;57;8;65
09.06.2019 08:00;09.06.2019 09:00;381;110;62;14;73
09.06.2019 09:00;09.06.2019 10:00;631;220;114;22;148
09.06.2019 10:00;09.06.2019 11:00;1053;391;191;46;261
09.06.2019 11:00;09.06.2019 12:00;1371;640;271;60;338
09.06.2019 12:00;09.06.2019 13:00;1696;630;345;77;445
09.06.2019 13:00;09.06.2019 14:00;1804;667;359;117;487
09.06.2019 14:00;09.06.2019 15:00;1999;722;426;99;467
09.06.2019 15:00;09.06.2019 16:00;1995;685;368;116;444
09.06.2019 16:00;09.06.2019 17:00;1963;602;399;94;407
09.06.2019 17:00;09.06.2019 18:00;2031;671;400;104;404
09.06.2019 18:00;09.06.2019 19:00;1787;605;325;106;432
09.06.2019 19:00;09.06.2019 20:00;1617;546;323;93;336
09.06.2019 20:00;09.06.2019 21:00;1435;442;249;66;311
09.06.2019 21:00;09.06.2019 22:00;1097;416;197;45;242
09.06.2019 22:00;09.06.2019 23:00;851;279;142;35;185
09.06.2019 23:00;10.06.2019 00:00;633;190;121;40;122
10.06.2019 00:00;10.06.2019 01:00;428;130;77;16;82
10.06.2019 01:00;10.06.2019 02:00;291;85;47;7;55
10.06.2019 02:00;10.06.2019 03:00;223;66;31;4;47
10.06.2019 03:00;10.06.2019 04:00;178;34;21;2;26
10.06.2019 04:00;10.06.2019 05:00;116;35;17;4;9
10.06.2019 05:00;10.06.2019 06:00;118;54;16;3;12
10.06.2019 06:00;10.06.2019 07:00;310;122;55;10;51
10.06.2019 07:00;10.06.2019 08:00;517;206;97;15;86
10.06.2019 08:00;10.06.2019 09:00;547;172;87;16;88
10.06.2019 09:00;10.06.2019 10:00;671;273;121;31;131
10.06.2019 10:00;10.06.2019 11:00;1064;412;177;38;224
10.06.2019 11:00;10.06.2019 12:00;1469;528;287;51;365
10.06.2019 12:00;10.06.2019 13:00;1910;671;352;95;522
10.06.2019 13:00;10.06.2019 14:00;2233;828;439;117;548
10.06.2019 14:00;10.06.2019 15:00;2756;939;463;153;677
10.06.2019 15:00;10.06.2019 16:00;3066;1006;551;158;708
10.06.2019 16:00;10.06.2019 17:00;2882;953;578;146;673
10.06.2019 17:00;10.06.2019 18:00;2944;1057;525;143;650
10.06.2019 18:00;10.06.2019 19:00;2761;957;492;136;614
10.06.2019 19:00;10.06.2019 20:00;2291;826;404;147;573
10.06.2019 20:00;10.06.2019 21:00;2112;748;416;120;450
10.06.2019 21:00;10.06.2019 22:00;1547;584;283;85;382
10.06.2019 22:00;10.06.2019 23:00;1108;454;206;61;234
10.06.2019 23:00;11.06.2019 00:00;620;227;106;35;115
11.06.2019 00:00;11.06.2019 01:00;240;99;42;12;48
11.06.2019 01:00;11.06.2019 02:00;107;29;24;14;27
11.06.2019 02:00;11.06.2019 03:00;73;29;17;1;18
11.06.2019 03:00;11.06.2019 04:00;94;35;16;1;16
11.06.2019 04:00;11.06.2019 05:00;208;147;25;4;25
11.06.2019 05:00;11.06.2019 06:00;734;471;112;17;73
11.06.2019 06:00;11.06.2019 07:00;3141;1469;483;72;414
11.06.2019 07:00;11.06.2019 08:00;4915;2408;692;198;979
11.06.2019 08:00;11.06.2019 09:00;3823;1889;596;192;748
11.06.2019 09:00;11.06.2019 10:00;2673;1197;430;139;542
11.06.2019 10:00;11.06.2019 11:00;2787;1059;498;151;527
11.06.2019 11:00;11.06.2019 12:00;2919;897;461;164;575
11.06.2019 12:00;11.06.2019 13:00;2899;837;523;146;558
11.06.2019 13:00;11.06.2019 14:00;3044;841;539;154;609
11.06.2019 14:00;11.06.2019 15:00;3646;984;743;207;770
11.06.2019 15:00;11.06.2019 16:00;5287;2863;833;350;1234
11.06.2019 16:00;11.06.2019 17:00;4490;2583;652;374;1056
11.06.2019 17:00;11.06.2019 18:00;3036;1483;600;207;769
11.06.2019 18:00;11.06.2019 19:00;2713;1254;553;194;698
11.06.2019 19:00;11.06.2019 20:00;2465;990;510;212;689
11.06.2019 20:00;11.06.2019 21:00;2139;764;426;158;587
11.06.2019 21:00;11.06.2019 22:00;1695;619;337;97;478
11.06.2019 22:00;11.06.2019 23:00;1344;470;235;75;316
11.06.2019 23:00;12.06.2019 00:00;620;243;135;23;149
12.06.2019 00:00;12.06.2019 01:00;266;81;42;5;45
12.06.2019 01:00;12.06.2019 02:00;147;46;22;8;23
12.06.2019 02:00;12.06.2019 03:00;76;17;9;0;9
12.06.2019 03:00;12.06.2019 04:00;99;44;20;2;12
12.06.2019 04:00;12.06.2019 05:00;208;117;31;6;21
12.06.2019 05:00;12.06.2019 06:00;667;299;93;17;72
12.06.2019 06:00;12.06.2019 07:00;2898;754;460;61;415
12.06.2019 07:00;12.06.2019 08:00;4868;1172;699;208;923
12.06.2019 08:00;12.06.2019 09:00;3640;1091;609;194;757
12.06.2019 09:00;12.06.2019 10:00;2722;845;460;146;541
12.06.2019 10:00;12.06.2019 11:00;2787;903;477;146;550
12.06.2019 11:00;12.06.2019 12:00;2791;880;461;153;570
12.06.2019 12:00;12.06.2019 13:00;2818;837;501;157;588
12.06.2019 13:00;12.06.2019 14:00;3195;859;571;144;606
12.06.2019 14:00;12.06.2019 15:00;3908;1129;642;178;749
12.06.2019 15:00;12.06.2019 16:00;5401;1870;821;366;1168
12.06.2019 16:00;12.06.2019 17:00;4514;1506;664;254;1036
12.06.2019 17:00;12.06.2019 18:00;3227;1050;600;223;870
12.06.2019 18:00;12.06.2019 19:00;2826;983;580;192;755
12.06.2019 19:00;12.06.2019 20:00;2688;837;537;201;745
12.06.2019 20:00;12.06.2019 21:00;2284;638;408;125;535
12.06.2019 21:00;12.06.2019 22:00;1621;524;325;145;399
12.06.2019 22:00;12.06.2019 23:00;1257;399;244;57;274
12.06.2019 23:00;13.06.2019 00:00;664;205;107;34;147
13.06.2019 00:00;13.06.2019 01:00;246;87;48;10;51
13.06.2019 01:00;13.06.2019 02:00;124;48;22;8;33
13.06.2019 02:00;13.06.2019 03:00;123;32;22;6;17
13.06.2019 03:00;13.06.2019 04:00;113;36;17;1;11
13.06.2019 04:00;13.06.2019 05:00;192;70;36;5;21
13.06.2019 05:00;13.06.2019 06:00;615;281;94;17;75
13.06.2019 06:00;13.06.2019 07:00;2874;694;418;64;411
13.06.2019 07:00;13.06.2019 08:00;4659;1359;674;197;918
13.06.2019 08:00;13.06.2019 09:00;3691;1087;531;190;784
13.06.2019 09:00;13.06.2019 10:00;2611;767;443;112;494
13.06.2019 10:00;13.06.2019 11:00;2676;848;407;133;486
13.06.2019 11:00;13.06.2019 12:00;2908;962;449;145;570
13.06.2019 12:00;13.06.2019 13:00;2980;911;509;153;574
13.06.2019 13:00;13.06.2019 14:00;3011;1201;560;195;571
13.06.2019 14:00;13.06.2019 15:00;3902;1800;818;222;865
13.06.2019 15:00;13.06.2019 16:00;5520;2662;876;436;1214
13.06.2019 16:00;13.06.2019 17:00;4461;1544;678;268;962
13.06.2019 17:00;13.06.2019 18:00;3475;1124;665;225;885
13.06.2019 18:00;13.06.2019 19:00;2759;915;563;182;756
13.06.2019 19:00;13.06.2019 20:00;2666;813;485;206;795
13.06.2019 20:00;13.06.2019 21:00;2199;724;472;157;615
13.06.2019 21:00;13.06.2019 22:00;1856;600;367;131;492
13.06.2019 22:00;13.06.2019 23:00;1438;474;290;87;386
13.06.2019 23:00;14.06.2019 00:00;733;215;173;35;157
14.06.2019 00:00;14.06.2019 01:00;362;132;78;11;61
14.06.2019 01:00;14.06.2019 02:00;212;64;40;7;36
14.06.2019 02:00;14.06.2019 03:00;149;42;21;2;18
14.06.2019 03:00;14.06.2019 04:00;136;50;21;6;20
14.06.2019 04:00;14.06.2019 05:00;171;60;30;3;19
14.06.2019 05:00;14.06.2019 06:00;570;248;85;10;65
14.06.2019 06:00;14.06.2019 07:00;2707;647;448;61;368
14.06.2019 07:00;14.06.2019 08:00;4681;1073;682;156;842
14.06.2019 08:00;14.06.2019 09:00;3502;1041;550;191;752
14.06.2019 09:00;14.06.2019 10:00;2779;841;401;125;563
14.06.2019 10:00;14.06.2019 11:00;2825;934;497;180;549
14.06.2019 11:00;14.06.2019 12:00;3108;947;577;153;566
14.06.2019 12:00;14.06.2019 13:00;3487;949;579;194;655
14.06.2019 13:00;14.06.2019 14:00;3663;1097;596;187;709
14.06.2019 14:00;14.06.2019 15:00;4590;1261;740;207;808
14.06.2019 15:00;14.06.2019 16:00;5354;1958;855;299;1092
14.06.2019 16:00;14.06.2019 17:00;4322;1420;667;219;907
14.06.2019 17:00;14.06.2019 18:00;3356;1634;604;182;746
14.06.2019 18:00;14.06.2019 19:00;2844;1301;555;186;621
14.06.2019 19:00;14.06.2019 20:00;2207;719;418;131;518
14.06.2019 20:00;14.06.2019 21:00;1816;579;340;112;391
14.06.2019 21:00;14.06.2019 22:00;1447;483;283;74;306
14.06.2019 22:00;14.06.2019 23:00;1147;380;257;67;269
14.06.2019 23:00;15.06.2019 00:00;897;273;190;54;193
15.06.2019 00:00;15.06.2019 01:00;726;207;134;21;198
15.06.2019 01:00;15.06.2019 02:00;566;151;108;17;106
15.06.2019 02:00;15.06.2019 03:00;431;107;91;17;83
15.06.2019 03:00;15.06.2019 04:00;343;102;78;11;48
15.06.2019 04:00;15.06.2019 05:00;193;85;33;7;36
15.06.2019 05:00;15.06.2019 06:00;186;72;43;6;18
15.06.2019 06:00;15.06.2019 07:00;397;127;69;7;35
15.06.2019 07:00;15.06.2019 08:00;664;286;103;15;104
15.06.2019 08:00;15.06.2019 09:00;996;423;137;20;157
15.06.2019 09:00;15.06.2019 10:00;1612;862;279;59;280
15.06.2019 10:00;15.06.2019 11:00;2183;1154;384;76;416
15.06.2019 11:00;15.06.2019 12:00;2628;1278;487;149;569
15.06.2019 12:00;15.06.2019 13:00;2779;1257;547;134;665
15.06.2019 13:00;15.06.2019 14:00;2641;1253;514;190;598
15.06.2019 14:00;15.06.2019 15:00;2770;1335;546;193;637
15.06.2019 15:00;15.06.2019 16:00;2790;1232;544;222;663
15.06.2019 16:00;15.06.2019 17:00;2542;1109;515;190;608
15.06.2019 17:00;15.06.2019 18:00;2457;1090;421;175;617
15.06.2019 18:00;15.06.2019 19:00;2112;1005;416;142;519
15.06.2019 19:00;15.06.2019 20:00;1693;740;357;96;381
15.06.2019 20:00;15.06.2019 21:00;1446;557;315;79;337
15.06.2019 21:00;15.06.2019 22:00;1182;473;244;53;276
15.06.2019 22:00;15.06.2019 23:00;983;365;165;64;244
15.06.2019 23:00;16.06.2019 00:00;768;271;151;40;146
16.06.2019 00:00;16.06.2019 01:00;662;244;147;31;141
16.06.2019 01:00;16.06.2019 02:00;577;180;109;19;103
16.06.2019 02:00;16.06.2019 03:00;525;123;95;25;109
16.06.2019 03:00;16.06.2019 04:00;464;115;99;15;70
16.06.2019 04:00;16.06.2019 05:00;248;81;52;12;29
16.06.2019 05:00;16.06.2019 06:00;147;49;31;8;20
16.06.2019 06:00;16.06.2019 07:00;239;91;49;8;36
16.06.2019 07:00;16.06.2019 08:00;693;235;106;9;102
16.06.2019 08:00;16.06.2019 09:00;672;220;113;20;117
16.06.2019 09:00;16.06.2019 10:00;905;327;166;22;146
16.06.2019 10:00;16.06.2019 11:00;1340;579;242;58;336
16.06.2019 11:00;16.06.2019 12:00;1647;683;312;72;434
16.06.2019 12:00;16.06.2019 13:00;2083;880;378;78;531
16.06.2019 13:00;16.06.2019 14:00;2305;838;442;120;581
16.06.2019 14:00;16.06.2019 15:00;2672;977;506;144;674
16.06.2019 15:00;16.06.2019 16:00;3041;1015;596;185;716
16.06.2019 16:00;16.06.2019 17:00;3111;904;568;202;707
16.06.2019 17:00;16.06.2019 18:00;3368;902;597;171;696
16.06.2019 18:00;16.06.2019 19:00;3079;883;541;184;736
16.06.2019 19:00;16.06.2019 20:00;2696;795;483;195;674
16.06.2019 20:00;16.06.2019 21:00;1803;578;316;107;433
16.06.2019 21:00;16.06.2019 22:00;1525;566;280;85;340
16.06.2019 22:00;16.06.2019 23:00;2161;768;376;54;423
16.06.2019 23:00;17.06.2019 00:00;561;215;105;35;122
17.06.2019 00:00;17.06.2019 01:00;299;129;54;14;46
17.06.2019 01:00;17.06.2019 02:00;169;60;18;7;21
17.06.2019 02:00;17.06.2019 03:00;81;31;18;0;7
17.06.2019 03:00;17.06.2019 04:00;100;22;14;2;7
17.06.2019 04:00;17.06.2019 05:00;201;104;35;1;35
17.06.2019 05:00;17.06.2019 06:00;653;296;75;17;71
17.06.2019 06:00;17.06.2019 07:00;2904;689;439;57;389
17.06.2019 07:00;17.06.2019 08:00;4589;1216;666;194;914
17.06.2019 08:00;17.06.2019 09:00;3869;1152;422;218;839
17.06.2019 09:00;17.06.2019 10:00;2782;771;433;149;449
17.06.2019 10:00;17.06.2019 11:00;2688;836;459;112;486
17.06.2019 11:00;17.06.2019 12:00;2906;867;464;174;525
17.06.2019 12:00;17.06.2019 13:00;3079;911;522;150;557
17.06.2019 13:00;17.06.2019 14:00;3073;898;555;144;558
17.06.2019 14:00;17.06.2019 15:00;3845;1290;705;188;734
17.06.2019 15:00;17.06.2019 16:00;5368;1715;833;331;1164
17.06.2019 16:00;17.06.2019 17:00;4487;1383;645;270;1003
17.06.2019 17:00;17.06.2019 18:00;2972;950;550;165;737
17.06.2019 18:00;17.06.2019 19:00;2563;855;536;192;701
17.06.2019 19:00;17.06.2019 20:00;2434;827;517;185;673
17.06.2019 20:00;17.06.2019 21:00;2115;721;427;157;620
17.06.2019 21:00;17.06.2019 22:00;1538;580;348;103;446
17.06.2019 22:00;17.06.2019 23:00;1205;406;236;41;283
17.06.2019 23:00;18.06.2019 00:00;715;255;133;36;146
18.06.2019 00:00;18.06.2019 01:00;317;103;52;17;58
18.06.2019 01:00;18.06.2019 02:00;153;44;20;7;25
18.06.2019 02:00;18.06.2019 03:00;106;33;19;2;13
18.06.2019 03:00;18.06.2019 04:00;87;29;21;3;11
18.06.2019 04:00;18.06.2019 05:00;195;94;19;2;27
18.06.2019 05:00;18.06.2019 06:00;624;283;74;9;76
18.06.2019 06:00;18.06.2019 07:00;2847;676;469;68;379
18.06.2019 07:00;18.06.2019 08:00;4611;1090;663;184;937
18.06.2019 08:00;18.06.2019 09:00;3809;1034;555;201;755
18.06.2019 09:00;18.06.2019 10:00;2602;790;434;141;563
18.06.2019 10:00;18.06.2019 11:00;2710;797;434;148;518
18.06.2019 11:00;18.06.2019 12:00;2855;791;473;146;607
18.06.2019 12:00;18.06.2019 13:00;2878;825;490;157;587
18.06.2019 13:00;18.06.2019 14:00;3055;822;536;165;608
18.06.2019 14:00;18.06.2019 15:00;3826;1010;672;204;729
18.06.2019 15:00;18.06.2019 16:00;5114;1736;794;435;1225
18.06.2019 16:00;18.06.2019 17:00;4427;1724;657;332;1075
18.06.2019 17:00;18.06.2019 18:00;3155;1062;568;184;732
18.06.2019 18:00;18.06.2019 19:00;2754;933;543;162;720
18.06.2019 19:00;18.06.2019 20:00;2532;854;529;178;709
18.06.2019 20:00;18.06.2019 21:00;2119;643;403;147;494
18.06.2019 21:00;18.06.2019 22:00;1601;581;283;93;438
18.06.2019 22:00;18.06.2019 23:00;1212;406;241;51;291
18.06.2019 23:00;19.06.2019 00:00;683;212;112;38;148
19.06.2019 00:00;19.06.2019 01:00;260;92;52;13;61
19.06.2019 01:00;19.06.2019 02:00;165;56;27;9;33
19.06.2019 02:00;19.06.2019 03:00;121;49;17;8;11
19.06.2019 03:00;19.06.2019 04:00;123;42;28;4;13
19.06.2019 04:00;19.06.2019 05:00;214;111;44;1;24
19.06.2019 05:00;19.06.2019 06:00;641;286;95;9;60
19.06.2019 06:00;19.06.2019 07:00;2880;763;463;78;413
19.06.2019 07:00;19.06.2019 08:00;4729;1367;581;198;905
19.06.2019 08:00;19.06.2019 09:00;3524;1064;529;191;690
19.06.2019 09:00;19.06.2019 10:00;2701;861;448;141;467
19.06.2019 10:00;19.06.2019 11:00;2858;1023;476;131;555
19.06.2019 11:00;19.06.2019 12:00;2811;1142;467;163;578
19.06.2019 12:00;19.06.2019 13:00;3131;1247;496;183;554
19.06.2019 13:00;19.06.2019 14:00;3208;1419;553;164;587
19.06.2019 14:00;19.06.2019 15:00;3930;1159;704;203;738
19.06.2019 15:00;19.06.2019 16:00;5248;1851;856;284;1157
19.06.2019 16:00;19.06.2019 17:00;4240;1670;661;266;999
19.06.2019 17:00;19.06.2019 18:00;3130;1135;618;174;765
19.06.2019 18:00;19.06.2019 19:00;2694;974;456;181;698
19.06.2019 19:00;19.06.2019 20:00;2353;855;449;167;671
19.06.2019 20:00;19.06.2019 21:00;2116;717;413;145;587
19.06.2019 21:00;19.06.2019 22:00;1659;590;337;114;419
19.06.2019 22:00;19.06.2019 23:00;1266;448;248;67;372
19.06.2019 23:00;20.06.2019 00:00;797;247;115;41;211
20.06.2019 00:00;20.06.2019 01:00;412;113;67;15;101
20.06.2019 01:00;20.06.2019 02:00;211;57;42;9;37
20.06.2019 02:00;20.06.2019 03:00;174;58;26;5;24
20.06.2019 03:00;20.06.2019 04:00;139;43;24;3;17
20.06.2019 04:00;20.06.2019 05:00;224;122;25;3;30
20.06.2019 05:00;20.06.2019 06:00;562;253;82;19;64
20.06.2019 06:00;20.06.2019 07:00;2776;681;461;63;387
20.06.2019 07:00;20.06.2019 08:00;4647;1191;669;194;882
20.06.2019 08:00;20.06.2019 09:00;3742;1056;582;184;736
20.06.2019 09:00;20.06.2019 10:00;2684;858;410;127;510
20.06.2019 10:00;20.06.2019 11:00;2792;817;428;140;492
20.06.2019 11:00;20.06.2019 12:00;3054;1026;460;154;603
20.06.2019 12:00;20.06.2019 13:00;3126;1193;501;162;594
20.06.2019 13:00;20.06.2019 14:00;3290;926;563;141;614
20.06.2019 14:00;20.06.2019 15:00;4048;1335;722;231;844
20.06.2019 15:00;20.06.2019 16:00;5350;3052;899;396;1240
20.06.2019 16:00;20.06.2019 17:00;4719;2543;691;401;1142
20.06.2019 17:00;20.06.2019 18:00;3366;1585;602;230;787
20.06.2019 18:00;20.06.2019 19:00;3058;1472;671;199;729
20.06.2019 19:00;20.06.2019 20:00;2694;1250;533;206;707
20.06.2019 20:00;20.06.2019 21:00;2260;948;488;128;571
20.06.2019 21:00;20.06.2019 22:00;1843;657;322;101;443
20.06.2019 22:00;20.06.2019 23:00;1297;478;228;56;326
20.06.2019 23:00;21.06.2019 00:00;788;245;136;49;189
21.06.2019 00:00;21.06.2019 01:00;440;143;83;24;109
21.06.2019 01:00;21.06.2019 02:00;229;61;37;6;44
21.06.2019 02:00;21.06.2019 03:00;160;39;18;7;23
21.06.2019 03:00;21.06.2019 04:00;150;44;23;2;18
21.06.2019 04:00;21.06.2019 05:00;226;75;22;3;24
21.06.2019 05:00;21.06.2019 06:00;548;220;73;9;53
21.06.2019 06:00;21.06.2019 07:00;2644;632;425;55;378
21.06.2019 07:00;21.06.2019 08:00;4267;1139;636;184;804
21.06.2019 08:00;21.06.2019 09:00;2970;903;467;163;632
21.06.2019 09:00;21.06.2019 10:00;2591;753;458;125;485
21.06.2019 10:00;21.06.2019 11:00;3026;909;474;158;547
21.06.2019 11:00;21.06.2019 12:00;3406;1075;555;179;650
21.06.2019 12:00;21.06.2019 13:00;3672;1096;627;205;666
21.06.2019 13:00;21.06.2019 14:00;3817;1077;667;173;652
21.06.2019 14:00;21.06.2019 15:00;4484;1223;775;289;826
21.06.2019 15:00;21.06.2019 16:00;5213;1943;860;360;1167
21.06.2019 16:00;21.06.2019 17:00;4357;1317;708;256;916
21.06.2019 17:00;21.06.2019 18:00;3404;1043;639;190;741
21.06.2019 18:00;21.06.2019 19:00;2751;811;514;166;580
21.06.2019 19:00;21.06.2019 20:00;2150;700;444;120;465
21.06.2019 20:00;21.06.2019 21:00;1779;562;333;106;370
21.06.2019 21:00;21.06.2019 22:00;1452;425;269;71;260
21.06.2019 22:00;21.06.2019 23:00;1226;365;266;46;213
21.06.2019 23:00;22.06.2019 00:00;812;267;171;37;143
22.06.2019 00:00;22.06.2019 01:00;617;192;134;26;139
22.06.2019 01:00;22.06.2019 02:00;475;137;96;14;79
22.06.2019 02:00;22.06.2019 03:00;388;77;63;14;56
22.06.2019 03:00;22.06.2019 04:00;328;102;70;15;58
22.06.2019 04:00;22.06.2019 05:00;185;73;45;8;28
22.06.2019 05:00;22.06.2019 06:00;206;65;44;4;22
22.06.2019 06:00;22.06.2019 07:00;352;131;84;17;66
22.06.2019 07:00;22.06.2019 08:00;630;260;84;24;97
22.06.2019 08:00;22.06.2019 09:00;1123;439;170;17;160
22.06.2019 09:00;22.06.2019 10:00;1440;577;249;55;233
22.06.2019 10:00;22.06.2019 11:00;2116;738;329;80;381
22.06.2019 11:00;22.06.2019 12:00;2811;1078;462;113;595
22.06.2019 12:00;22.06.2019 13:00;3035;1095;566;204;609
22.06.2019 13:00;22.06.2019 14:00;3033;1102;560;206;639
22.06.2019 14:00;22.06.2019 15:00;3082;951;523;179;655
22.06.2019 15:00;22.06.2019 16:00;3026;1099;564;208;625
22.06.2019 16:00;22.06.2019 17:00;2764;1185;538;202;548
22.06.2019 17:00;22.06.2019 18:00;2503;1071;518;171;543
22.06.2019 18:00;22.06.2019 19:00;2251;781;453;180;532
22.06.2019 19:00;22.06.2019 20:00;1664;585;330;115;380
22.06.2019 20:00;22.06.2019 21:00;1327;455;249;67;323
22.06.2019 21:00;22.06.2019 22:00;989;385;217;52;236
22.06.2019 22:00;22.06.2019 23:00;865;285;171;46;185
22.06.2019 23:00;23.06.2019 00:00;686;199;148;31;152
23.06.2019 00:00;23.06.2019 01:00;665;228;158;36;148
23.06.2019 01:00;23.06.2019 02:00;559;159;95;25;116
23.06.2019 02:00;23.06.2019 03:00;489;94;104;11;73
23.06.2019 03:00;23.06.2019 04:00;406;95;75;20;84
23.06.2019 04:00;23.06.2019 05:00;272;95;39;10;49
23.06.2019 05:00;23.06.2019 06:00;136;34;25;3;16
23.06.2019 06:00;23.06.2019 07:00;249;72;52;8;32
23.06.2019 07:00;23.06.2019 08:00;486;169;74;11;68
23.06.2019 08:00;23.06.2019 09:00;641;334;119;12;105
23.06.2019 09:00;23.06.2019 10:00;743;282;123;15;142
23.06.2019 10:00;23.06.2019 11:00;1223;476;218;38;274
23.06.2019 11:00;23.06.2019 12:00;1619;588;292;77;394
23.06.2019 12:00;23.06.2019 13:00;2118;752;397;94;497
23.06.2019 13:00;23.06.2019 14:00;2367;752;452;112;578
23.06.2019 14:00;23.06.2019 15:00;2655;897;522;130;659
23.06.2019 15:00;23.06.2019 16:00;2813;941;571;145;643
23.06.2019 16:00;23.06.2019 17:00;2793;899;484;135;646
23.06.2019 17:00;23.06.2019 18:00;2899;937;481;160;679
23.06.2019 18:00;23.06.2019 19:00;2451;794;466;141;585
23.06.2019 19:00;23.06.2019 20:00;2348;815;371;115;608
23.06.2019 20:00;23.06.2019 21:00;1992;651;383;110;495
23.06.2019 21:00;23.06.2019 22:00;1389;546;283;73;339
23.06.2019 22:00;23.06.2019 23:00;961;380;185;50;249
23.06.2019 23:00;24.06.2019 00:00;537;198;115;29;125
24.06.2019 00:00;24.06.2019 01:00;288;106;53;15;61
24.06.2019 01:00;24.06.2019 02:00;189;67;24;6;41
24.06.2019 02:00;24.06.2019 03:00;114;25;20;6;16
24.06.2019 03:00;24.06.2019 04:00;106;45;23;3;18
24.06.2019 04:00;24.06.2019 05:00;211;96;31;6;19
24.06.2019 05:00;24.06.2019 06:00;626;281;95;12;54
24.06.2019 06:00;24.06.2019 07:00;2876;676;469;56;366
24.06.2019 07:00;24.06.2019 08:00;4324;1105;639;190;773
24.06.2019 08:00;24.06.2019 09:00;3386;1013;569;179;701
24.06.2019 09:00;24.06.2019 10:00;2744;921;460;144;521
24.06.2019 10:00;24.06.2019 11:00;2874;959;455;143;555
24.06.2019 11:00;24.06.2019 12:00;3022;922;473;162;613
24.06.2019 12:00;24.06.2019 13:00;3161;1153;493;164;586
24.06.2019 13:00;24.06.2019 14:00;3112;948;543;167;563
24.06.2019 14:00;24.06.2019 15:00;3800;1034;613;195;724
24.06.2019 15:00;24.06.2019 16:00;5238;2096;867;349;1145
24.06.2019 16:00;24.06.2019 17:00;4405;1804;660;247;925
24.06.2019 17:00;24.06.2019 18:00;3016;1522;579;177;723
24.06.2019 18:00;24.06.2019 19:00;2696;1272;481;156;637
24.06.2019 19:00;24.06.2019 20:00;2387;1141;409;164;598
24.06.2019 20:00;24.06.2019 21:00;2184;951;437;136;564
24.06.2019 21:00;24.06.2019 22:00;1579;695;303;106;386
