date_from;date_to;month;AMS_kWh;Synthetic_3_6kW;Synthetic_7_2kW;Simultaneous_if_3_6kW
03.08.2019 07:00;03.08.2019 08:00;Aug;0,05;3,6;0;1
03.08.2019 08:00;03.08.2019 09:00;Aug;0,25;3,6;0;1
03.08.2019 09:00;03.08.2019 10:00;Aug;0,05;3,6;0;1
03.08.2019 10:00;03.08.2019 11:00;Aug;0,05;3,6;0;1
03.08.2019 11:00;03.08.2019 12:00;Aug;0,05;3,6;0;1
03.08.2019 12:00;03.08.2019 13:00;Aug;0,05;1,12;0;1
03.08.2019 13:00;03.08.2019 14:00;Aug;0,05;0;0;NA
03.08.2019 14:00;03.08.2019 15:00;Aug;0,05;0;0;NA
03.08.2019 15:00;03.08.2019 16:00;Aug;0,05;0;0;NA
03.08.2019 16:00;03.08.2019 17:00;Aug;0,25;0;0;NA
03.08.2019 17:00;03.08.2019 18:00;Aug;0,05;0;0;NA
03.08.2019 18:00;03.08.2019 19:00;Aug;0,05;0;0;NA
03.08.2019 19:00;03.08.2019 20:00;Aug;0,05;0;0;NA
03.08.2019 20:00;03.08.2019 21:00;Aug;0,25;0;0;NA
03.08.2019 21:00;03.08.2019 22:00;Aug;0,05;0;0;NA
03.08.2019 22:00;03.08.2019 23:00;Aug;0,2;0,24;0,48;1
03.08.2019 23:00;04.08.2019 00:00;Aug;2,9;3,05;2,81;1
04.08.2019 00:00;04.08.2019 01:00;Aug;0,35;0;0;NA
04.08.2019 01:00;04.08.2019 02:00;Aug;0,05;0;0;NA
04.08.2019 02:00;04.08.2019 03:00;Aug;0;0;0;NA
04.08.2019 03:00;04.08.2019 04:00;Aug;0,05;0;0;NA
04.08.2019 04:00;04.08.2019 05:00;Aug;0,05;0;0;NA
04.08.2019 05:00;04.08.2019 06:00;Aug;0,05;0;0;NA
04.08.2019 06:00;04.08.2019 07:00;Aug;0,05;0;0;NA
04.08.2019 07:00;04.08.2019 08:00;Aug;0,05;0;0;NA
04.08.2019 08:00;04.08.2019 09:00;Aug;0,05;0;0;NA
04.08.2019 09:00;04.08.2019 10:00;Aug;0,25;0;0;NA
04.08.2019 10:00;04.08.2019 11:00;Aug;0,05;0;0;NA
04.08.2019 11:00;04.08.2019 12:00;Aug;0,05;0;0;NA
04.08.2019 12:00;04.08.2019 13:00;Aug;2,25;1,26;2,52;1
04.08.2019 13:00;04.08.2019 14:00;Aug;8,95;6,06;11,96;2
04.08.2019 14:00;04.08.2019 15:00;Aug;7,8;5,9;7,2;2
04.08.2019 15:00;04.08.2019 16:00;Aug;9,65;5,88;7,03;2
04.08.2019 16:00;04.08.2019 17:00;Aug;6,75;7,2;7,2;2
04.08.2019 17:00;04.08.2019 18:00;Aug;4,9;7,2;3,85;2
04.08.2019 18:00;04.08.2019 19:00;Aug;2,55;6,07;3,29;3
04.08.2019 19:00;04.08.2019 20:00;Aug;1,05;3,48;0;2
04.08.2019 20:00;04.08.2019 21:00;Aug;0,05;0;0;NA
04.08.2019 21:00;04.08.2019 22:00;Aug;0,85;1,44;2,88;1
04.08.2019 22:00;04.08.2019 23:00;Aug;3,65;3,6;7,2;1
04.08.2019 23:00;05.08.2019 00:00;Aug;3,7;3,6;7,2;1
05.08.2019 00:00;05.08.2019 01:00;Aug;3,65;3,6;7,2;1
05.08.2019 01:00;05.08.2019 02:00;Aug;3,65;3,6;7,2;1
05.08.2019 02:00;05.08.2019 03:00;Aug;3,65;3,6;5,83;1
05.08.2019 03:00;05.08.2019 04:00;Aug;3,65;3,6;0;1
05.08.2019 04:00;05.08.2019 05:00;Aug;3,7;3,6;0;1
05.08.2019 05:00;05.08.2019 06:00;Aug;3,65;3,6;0;1
05.08.2019 06:00;05.08.2019 07:00;Aug;3,65;3,6;0;1
05.08.2019 07:00;05.08.2019 08:00;Aug;3,65;3,6;0;1
05.08.2019 08:00;05.08.2019 09:00;Aug;0,4;0,07;0;1
05.08.2019 09:00;05.08.2019 10:00;Aug;0,05;0;0;NA
05.08.2019 10:00;05.08.2019 11:00;Aug;0,05;0;0;NA
05.08.2019 11:00;05.08.2019 12:00;Aug;0,05;0;0;NA
05.08.2019 12:00;05.08.2019 13:00;Aug;0,05;0;0;NA
05.08.2019 13:00;05.08.2019 14:00;Aug;0,05;0;0;NA
05.08.2019 14:00;05.08.2019 15:00;Aug;0,05;0;0;NA
05.08.2019 15:00;05.08.2019 16:00;Aug;0,25;0;0;NA
05.08.2019 16:00;05.08.2019 17:00;Aug;1,4;1,44;2,88;1
05.08.2019 17:00;05.08.2019 18:00;Aug;1,5;1,45;0,01;1
05.08.2019 18:00;05.08.2019 19:00;Aug;0,1;0;0;NA
05.08.2019 19:00;05.08.2019 20:00;Aug;0,05;0;0;NA
05.08.2019 20:00;05.08.2019 21:00;Aug;0,05;0;0;NA
05.08.2019 21:00;05.08.2019 22:00;Aug;0,05;0;0;NA
05.08.2019 22:00;05.08.2019 23:00;Aug;0,05;0;0;NA
05.08.2019 23:00;06.08.2019 00:00;Aug;0,05;0;0;NA
06.08.2019 00:00;06.08.2019 01:00;Aug;0,05;0;0;NA
06.08.2019 01:00;06.08.2019 02:00;Aug;0,05;0;0;NA
06.08.2019 02:00;06.08.2019 03:00;Aug;0,05;0;0;NA
06.08.2019 03:00;06.08.2019 04:00;Aug;0;0;0;NA
06.08.2019 04:00;06.08.2019 05:00;Aug;0,05;0;0;NA
06.08.2019 05:00;06.08.2019 06:00;Aug;0,05;0;0;NA
06.08.2019 06:00;06.08.2019 07:00;Aug;0,05;0;0;NA
06.08.2019 07:00;06.08.2019 08:00;Aug;0,05;0;0;NA
06.08.2019 08:00;06.08.2019 09:00;Aug;0,05;0;0;NA
06.08.2019 09:00;06.08.2019 10:00;Aug;0,3;0;0;NA
06.08.2019 10:00;06.08.2019 11:00;Aug;0;0;0;NA
06.08.2019 11:00;06.08.2019 12:00;Aug;1,45;1,5;3;1
06.08.2019 12:00;06.08.2019 13:00;Aug;3,65;3,6;7,2;1
06.08.2019 13:00;06.08.2019 14:00;Aug;3,65;3,6;0,05;1
06.08.2019 14:00;06.08.2019 15:00;Aug;1,6;1,55;0;1
06.08.2019 15:00;06.08.2019 16:00;Aug;2,05;2,15;2,15;1
06.08.2019 16:00;06.08.2019 17:00;Aug;0,35;0;0;NA
06.08.2019 17:00;06.08.2019 18:00;Aug;0,05;0;0;NA
06.08.2019 18:00;06.08.2019 19:00;Aug;0;0;0;NA
06.08.2019 19:00;06.08.2019 20:00;Aug;5,15;2,71;5,35;2
06.08.2019 20:00;06.08.2019 21:00;Aug;6,6;3,6;7,2;1
06.08.2019 21:00;06.08.2019 22:00;Aug;1,65;3,6;0,69;1
06.08.2019 22:00;06.08.2019 23:00;Aug;0,05;3,33;0;1
06.08.2019 23:00;07.08.2019 00:00;Aug;0,05;0;0;NA
07.08.2019 00:00;07.08.2019 01:00;Aug;0,05;0;0;NA
07.08.2019 01:00;07.08.2019 02:00;Aug;0,05;0;0;NA
07.08.2019 02:00;07.08.2019 03:00;Aug;0,05;0;0;NA
07.08.2019 03:00;07.08.2019 04:00;Aug;0;0;0;NA
07.08.2019 04:00;07.08.2019 05:00;Aug;0,05;0;0;NA
07.08.2019 05:00;07.08.2019 06:00;Aug;0,05;0;0;NA
07.08.2019 06:00;07.08.2019 07:00;Aug;0,05;0;0;NA
07.08.2019 07:00;07.08.2019 08:00;Aug;0,85;0,48;0,96;1
07.08.2019 08:00;07.08.2019 09:00;Aug;2,6;2,86;2,38;1
07.08.2019 09:00;07.08.2019 10:00;Aug;0,25;0,06;0,12;1
07.08.2019 10:00;07.08.2019 11:00;Aug;3,7;3,6;5,1;1
07.08.2019 11:00;07.08.2019 12:00;Aug;1,65;1,62;0,12;2
07.08.2019 12:00;07.08.2019 13:00;Aug;2,55;2,4;2,34;1
07.08.2019 13:00;07.08.2019 14:00;Aug;1,9;1,92;3,64;1
07.08.2019 14:00;07.08.2019 15:00;Aug;3,45;3,43;1,71;2
07.08.2019 15:00;07.08.2019 16:00;Aug;0,15;0;0;NA
07.08.2019 16:00;07.08.2019 17:00;Aug;0,05;0;0;NA
07.08.2019 17:00;07.08.2019 18:00;Aug;0,25;0;0;NA
07.08.2019 18:00;07.08.2019 19:00;Aug;0,05;0;0;NA
07.08.2019 19:00;07.08.2019 20:00;Aug;0,05;0;0;NA
07.08.2019 20:00;07.08.2019 21:00;Aug;0,7;0,42;0,84;1
07.08.2019 21:00;07.08.2019 22:00;Aug;7,75;4,26;8,52;2
07.08.2019 22:00;07.08.2019 23:00;Aug;8,7;7,2;11,98;2
07.08.2019 23:00;08.08.2019 00:00;Aug;8,55;10,2;13,2;3
08.08.2019 00:00;08.08.2019 01:00;Aug;9,85;8,8;8,42;3
08.08.2019 01:00;08.08.2019 02:00;Aug;9,85;7,2;7,2;2
08.08.2019 02:00;08.08.2019 03:00;Aug;8,15;5,48;7,2;2
08.08.2019 03:00;08.08.2019 04:00;Aug;6,4;3,6;3,16;1
08.08.2019 04:00;08.08.2019 05:00;Aug;0,8;3,6;0;1
08.08.2019 05:00;08.08.2019 06:00;Aug;0,05;3,6;0;1
08.08.2019 06:00;08.08.2019 07:00;Aug;0;3,6;0;1
08.08.2019 07:00;08.08.2019 08:00;Aug;0,05;2,56;0;1
08.08.2019 08:00;08.08.2019 09:00;Aug;0,05;0;0;NA
08.08.2019 09:00;08.08.2019 10:00;Aug;2,25;2,28;2,99;1
08.08.2019 10:00;08.08.2019 11:00;Aug;0,85;0,71;0;1
08.08.2019 11:00;08.08.2019 12:00;Aug;0,05;0;0;NA
08.08.2019 12:00;08.08.2019 13:00;Aug;0,05;0;0;NA
08.08.2019 13:00;08.08.2019 14:00;Aug;0,05;0;0;NA
08.08.2019 14:00;08.08.2019 15:00;Aug;0,05;0;0;NA
08.08.2019 15:00;08.08.2019 16:00;Aug;0;0;0;NA
08.08.2019 16:00;08.08.2019 17:00;Aug;2,1;2,1;2,82;1
08.08.2019 17:00;08.08.2019 18:00;Aug;0,85;0,72;0;1
08.08.2019 18:00;08.08.2019 19:00;Aug;0;0;0;NA
08.08.2019 19:00;08.08.2019 20:00;Aug;0,05;0;0;NA
08.08.2019 20:00;08.08.2019 21:00;Aug;0,05;0;0;NA
08.08.2019 21:00;08.08.2019 22:00;Aug;0,05;0;0;NA
08.08.2019 22:00;08.08.2019 23:00;Aug;7;3,78;7,56;2
08.08.2019 23:00;09.08.2019 00:00;Aug;10,5;7,2;14,03;2
09.08.2019 00:00;09.08.2019 01:00;Aug;4,05;7,2;2,79;2
09.08.2019 01:00;09.08.2019 02:00;Aug;2,95;6,2;0;2
09.08.2019 02:00;09.08.2019 03:00;Aug;0,4;0;0;NA
09.08.2019 03:00;09.08.2019 04:00;Aug;0,05;0;0;NA
09.08.2019 04:00;09.08.2019 05:00;Aug;0;0;0;NA
09.08.2019 05:00;09.08.2019 06:00;Aug;0,05;0;0;NA
09.08.2019 06:00;09.08.2019 07:00;Aug;0,05;0;0;NA
09.08.2019 07:00;09.08.2019 08:00;Aug;0,05;0;0;NA
09.08.2019 08:00;09.08.2019 09:00;Aug;0,05;0;0;NA
09.08.2019 09:00;09.08.2019 10:00;Aug;0,05;0;0;NA
09.08.2019 10:00;09.08.2019 11:00;Aug;0,05;0;0;NA
09.08.2019 11:00;09.08.2019 12:00;Aug;0,25;0;0;NA
09.08.2019 12:00;09.08.2019 13:00;Aug;0,05;0;0;NA
09.08.2019 13:00;09.08.2019 14:00;Aug;0,05;0;0;NA
09.08.2019 14:00;09.08.2019 15:00;Aug;0,05;0;0;NA
09.08.2019 15:00;09.08.2019 16:00;Aug;3,8;2,04;4,08;1
09.08.2019 16:00;09.08.2019 17:00;Aug;8,85;5,6;9,2;2
09.08.2019 17:00;09.08.2019 18:00;Aug;3,45;3,6;2,79;1
09.08.2019 18:00;09.08.2019 19:00;Aug;0,05;3,6;0;1
09.08.2019 19:00;09.08.2019 20:00;Aug;0,05;1,23;0;1
09.08.2019 20:00;09.08.2019 21:00;Aug;3,7;1,92;3,84;1
09.08.2019 21:00;09.08.2019 22:00;Aug;6,8;3,6;7,2;1
09.08.2019 22:00;09.08.2019 23:00;Aug;8,9;5,16;9,33;2
09.08.2019 23:00;10.08.2019 00:00;Aug;7;7,2;7,2;2
10.08.2019 00:00;10.08.2019 01:00;Aug;5,2;7,2;3,48;2
10.08.2019 01:00;10.08.2019 02:00;Aug;0,05;4,53;0;2
10.08.2019 02:00;10.08.2019 03:00;Aug;0,05;1,44;0;1
10.08.2019 03:00;10.08.2019 04:00;Aug;0,05;0;0;NA
10.08.2019 04:00;10.08.2019 05:00;Aug;0,05;0;0;NA
10.08.2019 05:00;10.08.2019 06:00;Aug;0,05;0;0;NA
10.08.2019 06:00;10.08.2019 07:00;Aug;0;0;0;NA
10.08.2019 07:00;10.08.2019 08:00;Aug;0,05;0;0;NA
10.08.2019 08:00;10.08.2019 09:00;Aug;0,05;0;0;NA
10.08.2019 09:00;10.08.2019 10:00;Aug;0,05;0;0;NA
10.08.2019 10:00;10.08.2019 11:00;Aug;0,05;0;0;NA
10.08.2019 11:00;10.08.2019 12:00;Aug;0,05;0;0;NA
10.08.2019 12:00;10.08.2019 13:00;Aug;0,05;0;0;NA
10.08.2019 13:00;10.08.2019 14:00;Aug;0,05;0;0;NA
10.08.2019 14:00;10.08.2019 15:00;Aug;0,05;0;0;NA
10.08.2019 15:00;10.08.2019 16:00;Aug;0,05;0;0;NA
10.08.2019 16:00;10.08.2019 17:00;Aug;0;0;0;NA
10.08.2019 17:00;10.08.2019 18:00;Aug;0,05;0;0;NA
10.08.2019 18:00;10.08.2019 19:00;Aug;0,05;0;0;NA
10.08.2019 19:00;10.08.2019 20:00;Aug;0,05;0;0;NA
10.08.2019 20:00;10.08.2019 21:00;Aug;0,05;0;0;NA
10.08.2019 21:00;10.08.2019 22:00;Aug;0,05;0;0;NA
10.08.2019 22:00;10.08.2019 23:00;Aug;0,05;0;0;NA
10.08.2019 23:00;11.08.2019 00:00;Aug;0,05;0;0;NA
11.08.2019 00:00;11.08.2019 01:00;Aug;0,05;0;0;NA
11.08.2019 01:00;11.08.2019 02:00;Aug;0,05;0;0;NA
11.08.2019 02:00;11.08.2019 03:00;Aug;0,05;0;0;NA
11.08.2019 03:00;11.08.2019 04:00;Aug;0;0;0;NA
11.08.2019 04:00;11.08.2019 05:00;Aug;0,05;0;0;NA
11.08.2019 05:00;11.08.2019 06:00;Aug;0,05;0;0;NA
11.08.2019 06:00;11.08.2019 07:00;Aug;0,05;0;0;NA
11.08.2019 07:00;11.08.2019 08:00;Aug;0,05;0;0;NA
11.08.2019 08:00;11.08.2019 09:00;Aug;0,3;0;0;NA
11.08.2019 09:00;11.08.2019 10:00;Aug;0,05;0;0;NA
11.08.2019 10:00;11.08.2019 11:00;Aug;0;0;0;NA
11.08.2019 11:00;11.08.2019 12:00;Aug;2,5;1,32;2,64;1
11.08.2019 12:00;11.08.2019 13:00;Aug;6,15;3,6;7,2;1
11.08.2019 13:00;11.08.2019 14:00;Aug;4,8;3,6;4,85;1
11.08.2019 14:00;11.08.2019 15:00;Aug;1,55;3,6;0;1
11.08.2019 15:00;11.08.2019 16:00;Aug;0;2,57;0;1
11.08.2019 16:00;11.08.2019 17:00;Aug;0,05;0;0;NA
11.08.2019 17:00;11.08.2019 18:00;Aug;1,65;1,74;3,48;2
11.08.2019 18:00;11.08.2019 19:00;Aug;10,65;7,2;12,56;2
11.08.2019 19:00;11.08.2019 20:00;Aug;13,45;10,52;14,28;3
11.08.2019 20:00;11.08.2019 21:00;Aug;12,2;9,54;14,44;3
11.08.2019 21:00;11.08.2019 22:00;Aug;10,3;10,8;12,03;3
11.08.2019 22:00;11.08.2019 23:00;Aug;9,65;9,85;7,2;3
11.08.2019 23:00;12.08.2019 00:00;Aug;6,9;3,6;7,2;1
12.08.2019 00:00;12.08.2019 01:00;Aug;8,55;5,82;11,64;2
12.08.2019 01:00;12.08.2019 02:00;Aug;9,9;7,2;14,4;2
12.08.2019 02:00;12.08.2019 03:00;Aug;11,35;8,64;17,28;3
12.08.2019 03:00;12.08.2019 04:00;Aug;13,5;10,8;17,28;3
12.08.2019 04:00;12.08.2019 05:00;Aug;13,55;10,8;5,31;3
12.08.2019 05:00;12.08.2019 06:00;Aug;12,6;10,8;0;3
12.08.2019 06:00;12.08.2019 07:00;Aug;3,25;10,35;0;3
12.08.2019 07:00;12.08.2019 08:00;Aug;0,15;5,74;0;2
12.08.2019 08:00;12.08.2019 09:00;Aug;0,05;3,6;0;1
12.08.2019 09:00;12.08.2019 10:00;Aug;0,05;3,6;0;1
12.08.2019 10:00;12.08.2019 11:00;Aug;0,05;3,6;0;1
12.08.2019 11:00;12.08.2019 12:00;Aug;0,05;2,9;0;1
12.08.2019 12:00;12.08.2019 13:00;Aug;0,05;NA;NA;NA
12.08.2019 13:00;12.08.2019 14:00;Aug;0,05;NA;NA;NA
12.08.2019 14:00;12.08.2019 15:00;Aug;0,05;NA;NA;NA
12.08.2019 15:00;12.08.2019 16:00;Aug;1,7;1,74;3,48;1
12.08.2019 16:00;12.08.2019 17:00;Aug;1,9;1,92;0,18;1
12.08.2019 17:00;12.08.2019 18:00;Aug;0,2;0;0;NA
12.08.2019 18:00;12.08.2019 19:00;Aug;0;0;0;NA
12.08.2019 19:00;12.08.2019 20:00;Aug;0,05;0;0;NA
12.08.2019 20:00;12.08.2019 21:00;Aug;2;1,98;3,96;1
12.08.2019 21:00;12.08.2019 22:00;Aug;3,7;3,6;7,2;1
12.08.2019 22:00;12.08.2019 23:00;Aug;3,65;3,6;4,07;1
12.08.2019 23:00;13.08.2019 00:00;Aug;3,7;3,6;0;1
13.08.2019 00:00;13.08.2019 01:00;Aug;2,35;2,45;0;1
13.08.2019 01:00;13.08.2019 02:00;Aug;0,25;0;0;NA
13.08.2019 02:00;13.08.2019 03:00;Aug;0;0;0;NA
13.08.2019 03:00;13.08.2019 04:00;Aug;0,05;0;0;NA
13.08.2019 04:00;13.08.2019 05:00;Aug;0,05;0;0;NA
13.08.2019 05:00;13.08.2019 06:00;Aug;0,05;0;0;NA
13.08.2019 06:00;13.08.2019 07:00;Aug;0,05;0;0;NA
13.08.2019 07:00;13.08.2019 08:00;Aug;0,05;0;0;NA
13.08.2019 08:00;13.08.2019 09:00;Aug;0,05;0;0;NA
13.08.2019 09:00;13.08.2019 10:00;Aug;0,05;0;0;NA
13.08.2019 10:00;13.08.2019 11:00;Aug;0,05;0;0;NA
13.08.2019 11:00;13.08.2019 12:00;Aug;0,05;0;0;NA
13.08.2019 12:00;13.08.2019 13:00;Aug;0;0;0;NA
13.08.2019 13:00;13.08.2019 14:00;Aug;0,05;NA;NA;NA
13.08.2019 14:00;13.08.2019 15:00;Aug;0,05;NA;NA;NA
13.08.2019 15:00;13.08.2019 16:00;Aug;0,05;NA;NA;NA
13.08.2019 16:00;13.08.2019 17:00;Aug;0,05;NA;NA;NA
13.08.2019 17:00;13.08.2019 18:00;Aug;0,05;NA;NA;NA
13.08.2019 18:00;13.08.2019 19:00;Aug;6,7;3,42;6,84;1
13.08.2019 19:00;13.08.2019 20:00;Aug;7,05;3,6;7,2;1
13.08.2019 20:00;13.08.2019 21:00;Aug;7;3,6;7,2;1
13.08.2019 21:00;13.08.2019 22:00;Aug;7,05;5,58;11,16;2
13.08.2019 22:00;13.08.2019 23:00;Aug;10,05;7,2;14,4;2
13.08.2019 23:00;14.08.2019 00:00;Aug;11,05;7,92;15,84;3
14.08.2019 00:00;14.08.2019 01:00;Aug;14;10,8;19,14;3
14.08.2019 01:00;14.08.2019 02:00;Aug;12,15;9,06;14,4;3
14.08.2019 02:00;14.08.2019 03:00;Aug;10,5;7,2;13,3;2
14.08.2019 03:00;14.08.2019 04:00;Aug;10,35;7,2;5,9;2
14.08.2019 04:00;14.08.2019 05:00;Aug;10,15;7,2;0;2
14.08.2019 05:00;14.08.2019 06:00;Aug;5,3;7,2;0;2
14.08.2019 06:00;14.08.2019 07:00;Aug;4,1;7,2;0;2
14.08.2019 07:00;14.08.2019 08:00;Aug;0,35;7,2;0;2
14.08.2019 08:00;14.08.2019 09:00;Aug;0,05;7,2;0;2
14.08.2019 09:00;14.08.2019 10:00;Aug;0,05;7,2;0;2
14.08.2019 10:00;14.08.2019 11:00;Aug;0,05;4,28;0;2
14.08.2019 11:00;14.08.2019 12:00;Aug;0,05;2,32;0;1
14.08.2019 12:00;14.08.2019 13:00;Aug;0,05;NA;NA;NA
14.08.2019 13:00;14.08.2019 14:00;Aug;0;NA;NA;NA
14.08.2019 14:00;14.08.2019 15:00;Aug;0,05;NA;NA;NA
14.08.2019 15:00;14.08.2019 16:00;Aug;0,05;NA;NA;NA
14.08.2019 16:00;14.08.2019 17:00;Aug;0,05;NA;NA;NA
14.08.2019 17:00;14.08.2019 18:00;Aug;0,05;NA;NA;NA
14.08.2019 18:00;14.08.2019 19:00;Aug;0,05;NA;NA;NA
14.08.2019 19:00;14.08.2019 20:00;Aug;0,05;NA;NA;NA
14.08.2019 20:00;14.08.2019 21:00;Aug;0,05;NA;NA;NA
14.08.2019 21:00;14.08.2019 22:00;Aug;0,1;0,12;0,24;1
14.08.2019 22:00;14.08.2019 23:00;Aug;3,6;3,6;4,42;1
14.08.2019 23:00;15.08.2019 00:00;Aug;1,05;0,94;0;1
15.08.2019 00:00;15.08.2019 01:00;Aug;0,1;0;0;NA
15.08.2019 01:00;15.08.2019 02:00;Aug;0;0;0;NA
15.08.2019 02:00;15.08.2019 03:00;Aug;0,05;0;0;NA
15.08.2019 03:00;15.08.2019 04:00;Aug;0,05;0;0;NA
15.08.2019 04:00;15.08.2019 05:00;Aug;0,05;0;0;NA
15.08.2019 05:00;15.08.2019 06:00;Aug;0,05;0;0;NA
15.08.2019 06:00;15.08.2019 07:00;Aug;0,05;0;0;NA
15.08.2019 07:00;15.08.2019 08:00;Aug;0,05;0;0;NA
15.08.2019 08:00;15.08.2019 09:00;Aug;1,85;1,86;3,72;1
15.08.2019 09:00;15.08.2019 10:00;Aug;4,4;4,5;4,1;2
15.08.2019 10:00;15.08.2019 11:00;Aug;4,35;4,16;7,2;2
15.08.2019 11:00;15.08.2019 12:00;Aug;3,7;3,6;5,5;1
15.08.2019 12:00;15.08.2019 13:00;Aug;7,2;7,2;7,2;2
15.08.2019 13:00;15.08.2019 14:00;Aug;6,2;6,4;4,41;2
15.08.2019 14:00;15.08.2019 15:00;Aug;3,7;3,6;0;1
15.08.2019 15:00;15.08.2019 16:00;Aug;3,45;2,31;3;2
15.08.2019 16:00;15.08.2019 17:00;Aug;6,9;3,6;7,2;1
15.08.2019 17:00;15.08.2019 18:00;Aug;9,35;6,78;13,56;2
15.08.2019 18:00;15.08.2019 19:00;Aug;9,85;7,2;13,04;2
15.08.2019 19:00;15.08.2019 20:00;Aug;8,85;9,12;4,82;3
15.08.2019 20:00;15.08.2019 21:00;Aug;10,55;10,8;7,2;3
15.08.2019 21:00;15.08.2019 22:00;Aug;7,85;7,76;7,2;3
15.08.2019 22:00;15.08.2019 23:00;Aug;6,95;3,74;7,2;2
15.08.2019 23:00;16.08.2019 00:00;Aug;6,9;3,6;7,2;1
16.08.2019 00:00;16.08.2019 01:00;Aug;6,95;3,6;7,2;1
16.08.2019 01:00;16.08.2019 02:00;Aug;2,1;3,6;0,05;1
16.08.2019 02:00;16.08.2019 03:00;Aug;0,05;3,6;0;1
16.08.2019 03:00;16.08.2019 04:00;Aug;0,05;3,6;0;1
16.08.2019 04:00;16.08.2019 05:00;Aug;0,05;3,6;0;1
16.08.2019 05:00;16.08.2019 06:00;Aug;0,05;3,6;0;1
16.08.2019 06:00;16.08.2019 07:00;Aug;0;1,97;0;1
16.08.2019 07:00;16.08.2019 08:00;Aug;0,05;0;0;NA
16.08.2019 08:00;16.08.2019 09:00;Aug;0,05;0;0;NA
16.08.2019 09:00;16.08.2019 10:00;Aug;0,05;0;0;NA
16.08.2019 10:00;16.08.2019 11:00;Aug;0,05;0;0;NA
16.08.2019 11:00;16.08.2019 12:00;Aug;0,05;0;0;NA
16.08.2019 12:00;16.08.2019 13:00;Aug;0,05;0;0;NA
16.08.2019 13:00;16.08.2019 14:00;Aug;0,05;0;0;NA
16.08.2019 14:00;16.08.2019 15:00;Aug;0,05;0;0;NA
16.08.2019 15:00;16.08.2019 16:00;Aug;0,05;0;0;NA
16.08.2019 16:00;16.08.2019 17:00;Aug;0,1;0,18;0,36;1
16.08.2019 17:00;16.08.2019 18:00;Aug;3,55;3,6;3,9;1
16.08.2019 18:00;16.08.2019 19:00;Aug;0,75;0,48;0;1
16.08.2019 19:00;16.08.2019 20:00;Aug;0;0;0;NA
16.08.2019 20:00;16.08.2019 21:00;Aug;0,05;0;0;NA
16.08.2019 21:00;16.08.2019 22:00;Aug;0,05;0;0;NA
16.08.2019 22:00;16.08.2019 23:00;Aug;0,05;0;0;NA
16.08.2019 23:00;17.08.2019 00:00;Aug;0,05;0;0;NA
17.08.2019 00:00;17.08.2019 01:00;Aug;0,05;0;0;NA
17.08.2019 01:00;17.08.2019 02:00;Aug;0,05;0;0;NA
17.08.2019 02:00;17.08.2019 03:00;Aug;2;1,98;3,96;1
17.08.2019 03:00;17.08.2019 04:00;Aug;3,7;3,6;7,2;1
17.08.2019 04:00;17.08.2019 05:00;Aug;3,7;3,6;6,62;1
17.08.2019 05:00;17.08.2019 06:00;Aug;3,65;3,6;0;1
17.08.2019 06:00;17.08.2019 07:00;Aug;3,7;3,6;0;1
17.08.2019 07:00;17.08.2019 08:00;Aug;1,35;1,4;0;1
17.08.2019 08:00;17.08.2019 09:00;Aug;0,1;0;0;NA
17.08.2019 09:00;17.08.2019 10:00;Aug;0,05;0;0;NA
17.08.2019 10:00;17.08.2019 11:00;Aug;0,05;0;0;NA
17.08.2019 11:00;17.08.2019 12:00;Aug;0,05;NA;NA;NA
17.08.2019 12:00;17.08.2019 13:00;Aug;2;2,04;4,08;1
17.08.2019 13:00;17.08.2019 14:00;Aug;3,7;3,6;2,41;1
17.08.2019 14:00;17.08.2019 15:00;Aug;0,95;0,85;0;1
17.08.2019 15:00;17.08.2019 16:00;Aug;6,95;3,6;7,2;1
17.08.2019 16:00;17.08.2019 17:00;Aug;6,95;3,6;7,2;1
17.08.2019 17:00;17.08.2019 18:00;Aug;6,75;3,84;7,68;2
17.08.2019 18:00;17.08.2019 19:00;Aug;14;11,12;18,54;4
17.08.2019 19:00;17.08.2019 20:00;Aug;13,55;10,6;14,4;3
17.08.2019 20:00;17.08.2019 21:00;Aug;11,35;9,3;12,33;3
17.08.2019 21:00;17.08.2019 22:00;Aug;13,25;14,4;9,41;4
17.08.2019 22:00;17.08.2019 23:00;Aug;8,9;10,41;7,2;4
17.08.2019 23:00;18.08.2019 00:00;Aug;6,1;9,48;5,43;4
18.08.2019 00:00;18.08.2019 01:00;Aug;5,7;13,25;4,37;4
18.08.2019 01:00;18.08.2019 02:00;Aug;0,2;4,16;0;3
18.08.2019 02:00;18.08.2019 03:00;Aug;0,05;0;0;NA
18.08.2019 03:00;18.08.2019 04:00;Aug;0,05;0;0;NA
18.08.2019 04:00;18.08.2019 05:00;Aug;0,05;0;0;NA
18.08.2019 05:00;18.08.2019 06:00;Aug;0,05;0;0;NA
18.08.2019 06:00;18.08.2019 07:00;Aug;0,6;0;0;NA
18.08.2019 07:00;18.08.2019 08:00;Aug;0,05;0;0;NA
18.08.2019 08:00;18.08.2019 09:00;Aug;0,05;0;0;NA
18.08.2019 09:00;18.08.2019 10:00;Aug;0,05;0;0;NA
18.08.2019 10:00;18.08.2019 11:00;Aug;0,05;0;0;NA
18.08.2019 11:00;18.08.2019 12:00;Aug;0,05;0;0;NA
18.08.2019 12:00;18.08.2019 13:00;Aug;0,1;0;0;NA
