session_ID;Garage_ID;User_ID;User_type;Shared_ID;Start_plugin;Start_plugin_hour;End_plugout;End_plugout_hour;El_kWh;Duration_hours;month_plugin;weekdays_plugin;Plugin_category;Duration_category
3475;MS22;AsO4-2;Private;NA;03.11.2019 18:55;18;04.11.2019 06:26;6;6,03;11,515;Nov;Sunday;early evening (18-21);Between 9 and 12 hours
3476;MS1;MS1-1;Private;NA;03.11.2019 19:05;19;06.11.2019 18:54;18;1,97;71,805;Nov;Sunday;early evening (18-21);More than 18 hours
3477;Bl2;Share-8;Shared;Shared-6;03.11.2019 19:31;19;04.11.2019 08:20;8;18,19;12,82166667;Nov;Sunday;early evening (18-21);Between 12 and 15 hours
3478;SR2;SR2-3;Private;NA;03.11.2019 19:41;19;03.11.2019 21:08;21;7,63;1,443333333;Nov;Sunday;early evening (18-21);Less than 3 hours
3479;UT7;UT7-2;Private;NA;03.11.2019 19:51;19;04.11.2019 07:30;7;6,12;11,66111111;Nov;Sunday;early evening (18-21);Between 9 and 12 hours
3480;Bl2;Bl2-1;Private;NA;03.11.2019 20:40;20;04.11.2019 09:05;9;12,67;12,41055556;Nov;Sunday;early evening (18-21);Between 12 and 15 hours
3481;AdO3;AdO3-1;Shared;Shared-2;03.11.2019 20:53;20;04.11.2019 07:27;7;9,06;10,55833333;Nov;Sunday;early evening (18-21);Between 9 and 12 hours
3482;UT7;UT7-3;Private;NA;03.11.2019 20:59;20;04.11.2019 08:08;8;8,17;11,14694444;Nov;Sunday;early evening (18-21);Between 9 and 12 hours
3483;Bl2;Share-3;Shared;Shared-7;03.11.2019 21:29;21;04.11.2019 08:03;8;35,24;10,57888889;Nov;Sunday;late evening (21-midnight);Between 9 and 12 hours
3484;UT1;UT1-2;Private;NA;03.11.2019 21:43;21;04.11.2019 09:17;9;25,29;11,56555556;Nov;Sunday;late evening (21-midnight);Between 9 and 12 hours
3485;AsO2;Share-20;Shared;Shared-5;03.11.2019 21:57;21;04.11.2019 07:30;7;17,03;9,548888889;Nov;Sunday;late evening (21-midnight);Between 9 and 12 hours
3486;AsO10;AsO10-1;Private;NA;03.11.2019 22:09;22;04.11.2019 07:23;7;7,06;9,238611111;Nov;Sunday;late evening (21-midnight);Between 9 and 12 hours
3487;SR2;SR2-3;Private;NA;03.11.2019 23:41;23;04.11.2019 07:45;7;49,22;8,058888889;Nov;Sunday;late evening (21-midnight);Between 6 and 9  hours
3488;Bl2;Bl2-4;Private;NA;03.11.2019 23:51;23;04.11.2019 10:53;10;18,06;11,02138889;Nov;Sunday;late evening (21-midnight);Between 9 and 12 hours
3489;AdO1;AdO1-1;Private;NA;04.11.2019 07:52;7;04.11.2019 15:21;15;19,56;7,487222222;Nov;Monday;early morning (6-9);Between 6 and 9  hours
3490;UT15;UT15-1;Private;NA;04.11.2019 09:24;9;04.11.2019 11:18;11;6,56;1,900555556;Nov;Monday;late morning (9-12);Less than 3 hours
3491;SR14;SR14-2;Private;NA;04.11.2019 09:45;9;04.11.2019 10:12;10;3,12;0,437777778;Nov;Monday;late morning (9-12);Less than 3 hours
3492;SR14;SR14-2;Private;NA;04.11.2019 11:10;11;04.11.2019 14:35;14;24;3,404722222;Nov;Monday;late morning (9-12);Between 3 and 6 hours
3493;UT15;UT15-1;Private;NA;04.11.2019 13:12;13;04.11.2019 13:41;13;1,47;0,473055556;Nov;Monday;early afternoon (12-15);Less than 3 hours
3494;UT1;UT1-1;Private;NA;04.11.2019 13:50;13;04.11.2019 15:11;15;4,91;1,350555556;Nov;Monday;early afternoon (12-15);Less than 3 hours
3495;AsO10;AsO10-5;Private;NA;04.11.2019 14:57;14;04.11.2019 17:44;17;20,07;2,780833333;Nov;Monday;early afternoon (12-15);Less than 3 hours
3496;UT15;UT15-1;Private;NA;04.11.2019 14:58;14;05.11.2019 10:24;10;6,75;19,43055556;Nov;Monday;early afternoon (12-15);More than 18 hours
3497;NR1;NR1-2;Private;NA;04.11.2019 15:26;15;05.11.2019 06:27;6;2,45;15,03027778;Nov;Monday;late afternoon (15-18);Between 15 and 18 hours
3498;MS22;AsO4-2;Private;NA;04.11.2019 15:44;15;04.11.2019 17:09;17;4,35;1,426388889;Nov;Monday;late afternoon (15-18);Less than 3 hours
3499;AsO2;AsO6-1;Shared;Shared-5;04.11.2019 15:45;15;04.11.2019 20:35;20;35,29;4,839166667;Nov;Monday;late afternoon (15-18);Between 3 and 6 hours
3500;UT15;UT15-2;Private;NA;04.11.2019 15:53;15;05.11.2019 07:27;7;20,65;15,56583333;Nov;Monday;late afternoon (15-18);Between 15 and 18 hours
3501;Bl2;Bl2-7;Private;NA;04.11.2019 15:56;15;04.11.2019 18:38;18;8,56;2,699166667;Nov;Monday;late afternoon (15-18);Less than 3 hours
3502;Bl2;Bl2-3;Private;NA;04.11.2019 16:03;16;05.11.2019 07:34;7;6,51;15,52166667;Nov;Monday;late afternoon (15-18);Between 15 and 18 hours
3503;MS22;MS22-1;Private;NA;04.11.2019 16:06;16;05.11.2019 06:55;6;34,79;14,82416667;Nov;Monday;late afternoon (15-18);Between 12 and 15 hours
3504;MS1;MS1-2;Private;NA;04.11.2019 16:12;16;04.11.2019 19:43;19;6,18;3,510277778;Nov;Monday;late afternoon (15-18);Between 3 and 6 hours
3505;AdA6;AdA6-1;Private;NA;04.11.2019 16:15;16;04.11.2019 18:27;18;3,26;2,193055556;Nov;Monday;late afternoon (15-18);Less than 3 hours
3506;SR14;SR14-2;Private;NA;04.11.2019 16:41;16;05.11.2019 07:21;7;45,92;14,67972222;Nov;Monday;late afternoon (15-18);Between 12 and 15 hours
3507;Bl2;Bl2-5;Private;NA;04.11.2019 16:42;16;04.11.2019 21:36;21;4,71;4,905;Nov;Monday;late afternoon (15-18);Between 3 and 6 hours
3508;AsO2;AsO2-1;Private;NA;04.11.2019 16:47;16;05.11.2019 07:27;7;12,4;14,67777778;Nov;Monday;late afternoon (15-18);Between 12 and 15 hours
3509;UT1;UT1-1;Private;NA;04.11.2019 16:49;16;04.11.2019 18:14;18;5,14;1,41;Nov;Monday;late afternoon (15-18);Less than 3 hours
3510;Bl2;Bl2-8;Private;NA;04.11.2019 17:00;17;04.11.2019 18:38;18;10,2;1,638333333;Nov;Monday;late afternoon (15-18);Less than 3 hours
3511;UT7;UT7-5;Private;NA;04.11.2019 17:36;17;05.11.2019 07:52;7;5,49;14,27555556;Nov;Monday;late afternoon (15-18);Between 12 and 15 hours
3512;UT1;UT1-1;Private;NA;04.11.2019 19:25;19;05.11.2019 01:24;1;10,05;5,982777778;Nov;Monday;early evening (18-21);Between 3 and 6 hours
3513;AsO10;AsO10-5;Private;NA;04.11.2019 19:26;19;05.11.2019 07:26;7;45,24;12,00694444;Nov;Monday;early evening (18-21);Between 12 and 15 hours
3514;AdA6;AdA6-1;Private;NA;04.11.2019 19:39;19;05.11.2019 07:46;7;4,48;12,11861111;Nov;Monday;early evening (18-21);Between 12 and 15 hours
3515;Bl2;Bl2-2;Private;NA;04.11.2019 19:55;19;04.11.2019 21:47;21;6,72;1,865833333;Nov;Monday;early evening (18-21);Less than 3 hours
3516;SR2;SR2-3;Private;NA;04.11.2019 20:06;20;05.11.2019 07:54;7;16,11;11,80638889;Nov;Monday;early evening (18-21);Between 9 and 12 hours
3517;AsO4;AsO4-1;Private;NA;04.11.2019 20:12;20;05.11.2019 07:27;7;9,92;11,25361111;Nov;Monday;early evening (18-21);Between 9 and 12 hours
3518;UT9;Share-11;Shared;Shared-12;04.11.2019 20:14;20;04.11.2019 22:53;22;15,7;2,649444444;Nov;Monday;early evening (18-21);Less than 3 hours
3519;Bl2;Bl2-7;Private;NA;04.11.2019 20:20;20;05.11.2019 07:56;7;4,16;11,60611111;Nov;Monday;early evening (18-21);Between 9 and 12 hours
3520;UT7;UT7-2;Private;NA;04.11.2019 20:22;20;05.11.2019 07:31;7;11,43;11,14944444;Nov;Monday;early evening (18-21);Between 9 and 12 hours
3521;MS22;AsO4-2;Private;NA;04.11.2019 21:20;21;05.11.2019 06:45;6;5,95;9,4225;Nov;Monday;late evening (21-midnight);Between 9 and 12 hours
3522;UT7;UT7-3;Private;NA;04.11.2019 21:42;21;05.11.2019 08:24;8;11,99;10,70388889;Nov;Monday;late evening (21-midnight);Between 9 and 12 hours
3523;Bl7;Bl7-1;Private;NA;04.11.2019 22:02;22;05.11.2019 07:40;7;61,09;9,631944444;Nov;Monday;late evening (21-midnight);Between 9 and 12 hours
3524;NR1;NR1-1;Private;NA;04.11.2019 22:08;22;05.11.2019 07:25;7;6,36;9,273333333;Nov;Monday;late evening (21-midnight);Between 9 and 12 hours
3525;MS1;MS1-2;Private;NA;04.11.2019 22:22;22;05.11.2019 10:02;10;11,45;11,67444444;Nov;Monday;late evening (21-midnight);Between 9 and 12 hours
3526;Bl2;Bl2-2;Private;NA;05.11.2019 00:32;0;05.11.2019 10:55;10;9,69;10,39;Nov;Tuesday;early night (midnight-3);Between 9 and 12 hours
3527;UT15;UT15-1;Private;NA;05.11.2019 13:47;13;05.11.2019 17:35;17;3,86;3,797222222;Nov;Tuesday;early afternoon (12-15);Between 3 and 6 hours
3528;NR1;NR1-1;Private;NA;05.11.2019 14:43;14;06.11.2019 09:15;9;8,72;18,52222222;Nov;Tuesday;early afternoon (12-15);More than 18 hours
3529;UT9;Share-12;Shared;Shared-12;05.11.2019 15:13;15;05.11.2019 17:42;17;15,47;2,489444444;Nov;Tuesday;late afternoon (15-18);Less than 3 hours
3530;AdA6;AdA6-1;Private;NA;05.11.2019 15:40;15;06.11.2019 07:57;7;1,17;16,28722222;Nov;Tuesday;late afternoon (15-18);Between 15 and 18 hours
3531;MS22;AsO4-2;Private;NA;05.11.2019 15:40;15;05.11.2019 19:48;19;1,95;4,120833333;Nov;Tuesday;late afternoon (15-18);Between 3 and 6 hours
3532;Bl2;Share-29;Shared;Shared-6;05.11.2019 15:47;15;05.11.2019 19:58;19;13,16;4,189444444;Nov;Tuesday;late afternoon (15-18);Between 3 and 6 hours
3533;AdO3;AdO3-2;Private;NA;05.11.2019 16:03;16;05.11.2019 19:01;19;4,07;2,970833333;Nov;Tuesday;late afternoon (15-18);Less than 3 hours
3534;AsO2;AsO6-1;Shared;Shared-5;05.11.2019 16:05;16;05.11.2019 17:57;17;13,88;1,866111111;Nov;Tuesday;late afternoon (15-18);Less than 3 hours
3535;Bl2;Share-3;Shared;Shared-7;05.11.2019 16:16;16;05.11.2019 18:35;18;12,18;2,308888889;Nov;Tuesday;late afternoon (15-18);Less than 3 hours
3536;AsO4;AsO4-1;Private;NA;05.11.2019 16:25;16;05.11.2019 20:33;20;11,2;4,124444444;Nov;Tuesday;late afternoon (15-18);Between 3 and 6 hours
3537;Bl2;Bl2-5;Private;NA;05.11.2019 16:26;16;05.11.2019 17:43;17;4,56;1,273888889;Nov;Tuesday;late afternoon (15-18);Less than 3 hours
3538;SR2;SR2-3;Private;NA;05.11.2019 16:28;16;05.11.2019 20:20;20;23,93;3,873055556;Nov;Tuesday;late afternoon (15-18);Between 3 and 6 hours
3539;UT15;UT15-2;Private;NA;05.11.2019 16:31;16;06.11.2019 07:36;7;17,55;15,07027778;Nov;Tuesday;late afternoon (15-18);Between 15 and 18 hours
3540;Bl2;Bl2-3;Private;NA;05.11.2019 16:36;16;06.11.2019 07:35;7;15,17;14,99472222;Nov;Tuesday;late afternoon (15-18);Between 12 and 15 hours
3541;AsO2;AsO2-1;Private;NA;05.11.2019 16:53;16;06.11.2019 07:06;7;13,91;14,22805556;Nov;Tuesday;late afternoon (15-18);Between 12 and 15 hours
3542;Bl2;Bl2-1;Private;NA;05.11.2019 17:00;17;05.11.2019 21:07;21;13,7;4,126944444;Nov;Tuesday;late afternoon (15-18);Between 3 and 6 hours
3543;SR2;SR2-2;Private;NA;05.11.2019 17:00;17;06.11.2019 08:52;8;7,33;15,855;Nov;Tuesday;late afternoon (15-18);Between 15 and 18 hours
3544;Bl2;Bl2-8;Private;NA;05.11.2019 17:13;17;05.11.2019 19:18;19;13,03;2,078055556;Nov;Tuesday;late afternoon (15-18);Less than 3 hours
3545;AdO1;AdO1-3;Private;NA;05.11.2019 17:41;17;08.11.2019 09:58;9;59,14;64,27861111;Nov;Tuesday;late afternoon (15-18);More than 18 hours
3546;AsO10;AsO10-1;Private;NA;05.11.2019 18:18;18;06.11.2019 07:09;7;7;12,85277778;Nov;Tuesday;early evening (18-21);Between 12 and 15 hours
3547;Bl2;Bl2-5;Private;NA;05.11.2019 18:19;18;05.11.2019 19:26;19;3,92;1,111111111;Nov;Tuesday;early evening (18-21);Less than 3 hours
3548;UT15;UT15-1;Private;NA;05.11.2019 18:40;18;07.11.2019 11:36;11;5,99;40,92916667;Nov;Tuesday;early evening (18-21);More than 18 hours
3549;SR14;SR14-1;Private;NA;05.11.2019 18:49;18;06.11.2019 07:21;7;42,19;12,54611111;Nov;Tuesday;early evening (18-21);Between 12 and 15 hours
3550;UT1;UT1-1;Private;NA;05.11.2019 19:08;19;05.11.2019 20:06;20;3,53;0,973888889;Nov;Tuesday;early evening (18-21);Less than 3 hours
3551;Bl2;Share-25;Shared;Shared-7;05.11.2019 19:10;19;06.11.2019 06:32;6;53,62;11,36222222;Nov;Tuesday;early evening (18-21);Between 9 and 12 hours
3552;UT7;UT7-2;Private;NA;05.11.2019 19:12;19;06.11.2019 07:27;7;9,44;12,25722222;Nov;Tuesday;early evening (18-21);Between 12 and 15 hours
3553;NR1;NR1-2;Private;NA;05.11.2019 19:16;19;06.11.2019 06:45;6;2,42;11,4925;Nov;Tuesday;early evening (18-21);Between 9 and 12 hours
3554;AdO3;Share-16;Shared;Shared-3;05.11.2019 19:29;19;05.11.2019 22:34;22;22,79;3,082777778;Nov;Tuesday;early evening (18-21);Between 3 and 6 hours
3555;Bl2;Bl2-2;Private;NA;05.11.2019 19:36;19;05.11.2019 20:43;20;4,03;1,125;Nov;Tuesday;early evening (18-21);Less than 3 hours
3556;Bl2;Bl2-5;Private;NA;05.11.2019 20:16;20;06.11.2019 07:41;7;9,72;11,41666667;Nov;Tuesday;early evening (18-21);Between 9 and 12 hours
3557;AdO1;AdO1-1;Private;NA;05.11.2019 20:18;20;06.11.2019 06:27;6;15,12;10,14388889;Nov;Tuesday;early evening (18-21);Between 9 and 12 hours
3558;MS22;AsO4-2;Private;NA;05.11.2019 20:22;20;06.11.2019 06:51;6;0,93;10,47416667;Nov;Tuesday;early evening (18-21);Between 9 and 12 hours
3559;Bl2;Bl2-8;Private;NA;05.11.2019 20:29;20;06.11.2019 07:31;7;10,61;11,03416667;Nov;Tuesday;early evening (18-21);Between 9 and 12 hours
3560;UT7;UT7-5;Private;NA;05.11.2019 20:30;20;06.11.2019 09:01;9;5,8;12,51111111;Nov;Tuesday;early evening (18-21);Between 12 and 15 hours
3561;UT1;UT1-1;Private;NA;05.11.2019 21:21;21;06.11.2019 07:57;7;8,33;10,60888889;Nov;Tuesday;late evening (21-midnight);Between 9 and 12 hours
3562;Bl2;Bl2-7;Private;NA;05.11.2019 22:00;22;06.11.2019 07:48;7;12,86;9,791388889;Nov;Tuesday;late evening (21-midnight);Between 9 and 12 hours
3563;MS1;MS1-2;Private;NA;05.11.2019 22:31;22;06.11.2019 08:12;8;9,84;9,683055556;Nov;Tuesday;late evening (21-midnight);Between 9 and 12 hours
3564;Bl2;Share-30;Shared;Shared-6;06.11.2019 07:58;7;06.11.2019 11:22;11;24,83;3,391111111;Nov;Wednesday;early morning (6-9);Between 3 and 6 hours
3565;AdO3;AdO3-1;Shared;Shared-2;06.11.2019 09:03;9;06.11.2019 14:12;14;6,18;5,1475;Nov;Wednesday;late morning (9-12);Between 3 and 6 hours
3566;Bl2;Bl2-1;Private;NA;06.11.2019 09:05;9;06.11.2019 09:15;9;0,61;0,179166667;Nov;Wednesday;late morning (9-12);Less than 3 hours
3567;AsO2;Share-20;Shared;Shared-5;06.11.2019 12:18;12;06.11.2019 15:06;15;9,77;2,811388889;Nov;Wednesday;early afternoon (12-15);Less than 3 hours
3568;UT9;Share-12;Shared;Shared-12;06.11.2019 14:20;14;06.11.2019 17:22;17;18,15;3,040277778;Nov;Wednesday;early afternoon (12-15);Between 3 and 6 hours
3569;NR1;NR1-1;Private;NA;06.11.2019 15:07;15;07.11.2019 07:26;7;8,71;16,32333333;Nov;Wednesday;late afternoon (15-18);Between 15 and 18 hours
3570;Bl2;Bl2-1;Private;NA;06.11.2019 15:42;15;06.11.2019 16:02;16;1,2;0,343055556;Nov;Wednesday;late afternoon (15-18);Less than 3 hours
3571;AsO2;Share-5;Shared;Shared-5;06.11.2019 15:48;15;06.11.2019 20:30;20;35,14;4,713333333;Nov;Wednesday;late afternoon (15-18);Between 3 and 6 hours
3572;Bl2;Bl2-3;Private;NA;06.11.2019 15:55;15;06.11.2019 16:50;16;6,6;0,92;Nov;Wednesday;late afternoon (15-18);Less than 3 hours
3573;AdA6;AdA6-1;Private;NA;06.11.2019 16:02;16;07.11.2019 07:46;7;4,51;15,74277778;Nov;Wednesday;late afternoon (15-18);Between 15 and 18 hours
3574;AdO3;AdO3-3;Private;NA;06.11.2019 16:08;16;07.11.2019 06:42;6;20,73;14,57694444;Nov;Wednesday;late afternoon (15-18);Between 12 and 15 hours
3575;Bl2;Bl2-5;Private;NA;06.11.2019 16:09;16;06.11.2019 16:49;16;2,38;0,669166667;Nov;Wednesday;late afternoon (15-18);Less than 3 hours
3576;AsO10;AsO10-1;Private;NA;06.11.2019 16:17;16;06.11.2019 16:54;16;2,21;0,615555556;Nov;Wednesday;late afternoon (15-18);Less than 3 hours
3577;UT1;UT1-1;Private;NA;06.11.2019 16:18;16;06.11.2019 17:36;17;4,67;1,301944444;Nov;Wednesday;late afternoon (15-18);Less than 3 hours
3578;Bl2;Share-30;Shared;Shared-6;06.11.2019 16:18;16;06.11.2019 19:19;19;16,02;3,012777778;Nov;Wednesday;late afternoon (15-18);Between 3 and 6 hours
3579;UT15;UT15-2;Private;NA;06.11.2019 16:21;16;07.11.2019 07:25;7;17,35;15,06805556;Nov;Wednesday;late afternoon (15-18);Between 15 and 18 hours
3580;Bl2;Bl2-1;Private;NA;06.11.2019 16:22;16;06.11.2019 21:12;21;17,2;4,826944444;Nov;Wednesday;late afternoon (15-18);Between 3 and 6 hours
3581;SR2;SR2-1;Private;NA;06.11.2019 16:24;16;07.11.2019 18:37;18;16,9;26,21722222;Nov;Wednesday;late afternoon (15-18);More than 18 hours
3582;Bl2;Share-7;Shared;Shared-7;06.11.2019 16:25;16;07.11.2019 05:11;5;54,53;12,75333333;Nov;Wednesday;late afternoon (15-18);Between 12 and 15 hours
3583;AsO4;AsO4-1;Private;NA;06.11.2019 16:25;16;07.11.2019 07:33;7;9,28;15,12916667;Nov;Wednesday;late afternoon (15-18);Between 15 and 18 hours
3584;MS22;AsO4-2;Private;NA;06.11.2019 16:35;16;06.11.2019 18:02;18;4,42;1,445833333;Nov;Wednesday;late afternoon (15-18);Less than 3 hours
3585;MS1;MS1-2;Private;NA;06.11.2019 16:40;16;07.11.2019 11:00;11;5,97;18,33277778;Nov;Wednesday;late afternoon (15-18);More than 18 hours
3586;AsO10;AsO10-4;Private;NA;06.11.2019 16:52;16;07.11.2019 07:16;7;19,25;14,39944444;Nov;Wednesday;late afternoon (15-18);Between 12 and 15 hours
3587;Bl2;Bl2-3;Private;NA;06.11.2019 17:26;17;07.11.2019 07:31;7;9,09;14,08388889;Nov;Wednesday;late afternoon (15-18);Between 12 and 15 hours
3588;NR1;NR1-2;Private;NA;06.11.2019 18:10;18;07.11.2019 06:43;6;5,28;12,54694444;Nov;Wednesday;early evening (18-21);Between 12 and 15 hours
3589;UT7;UT7-5;Private;NA;06.11.2019 18:16;18;07.11.2019 01:46;1;4,14;7,496388889;Nov;Wednesday;early evening (18-21);Between 6 and 9  hours
3590;AsO2;AsO2-1;Private;NA;06.11.2019 18:43;18;07.11.2019 07:25;7;14,09;12,68444444;Nov;Wednesday;early evening (18-21);Between 12 and 15 hours
3591;MS22;MS22-1;Private;NA;06.11.2019 18:54;18;07.11.2019 07:00;7;36,15;12,1025;Nov;Wednesday;early evening (18-21);Between 12 and 15 hours
3592;Bl2;Bl2-5;Private;NA;06.11.2019 19:15;19;06.11.2019 20:18;20;3,75;1,059166667;Nov;Wednesday;early evening (18-21);Less than 3 hours
3593;UT7;UT7-2;Private;NA;06.11.2019 19:15;19;07.11.2019 07:24;7;11,23;12,14916667;Nov;Wednesday;early evening (18-21);Between 12 and 15 hours
3594;AsO10;AsO10-1;Private;NA;06.11.2019 19:20;19;07.11.2019 07:06;7;9,48;11,77805556;Nov;Wednesday;early evening (18-21);Between 9 and 12 hours
3595;UT7;UT7-3;Private;NA;06.11.2019 19:39;19;07.11.2019 08:30;8;9,72;12,84694444;Nov;Wednesday;early evening (18-21);Between 12 and 15 hours
3596;MS1;MS1-1;Private;NA;06.11.2019 19:51;19;07.11.2019 17:51;17;8,97;21,98805556;Nov;Wednesday;early evening (18-21);More than 18 hours
3597;Bl2;Bl2-7;Private;NA;06.11.2019 20:15;20;07.11.2019 10:52;10;8,64;14,61611111;Nov;Wednesday;early evening (18-21);Between 12 and 15 hours
3598;Bl2;Bl2-2;Private;NA;06.11.2019 20:31;20;06.11.2019 21:41;21;4,15;1,155;Nov;Wednesday;early evening (18-21);Less than 3 hours
3599;Bl2;Bl2-5;Private;NA;06.11.2019 20:58;20;06.11.2019 21:13;21;0,87;0,248611111;Nov;Wednesday;early evening (18-21);Less than 3 hours
3600;MS22;AsO4-2;Private;NA;06.11.2019 20:59;20;07.11.2019 06:20;6;9,93;9,3575;Nov;Wednesday;early evening (18-21);Between 9 and 12 hours
3601;UT9;Share-36;Shared;Shared-12;06.11.2019 21:22;21;06.11.2019 23:40;23;3,9;2,303333333;Nov;Wednesday;late evening (21-midnight);Less than 3 hours
3602;Bl2;Bl2-5;Private;NA;06.11.2019 21:57;21;07.11.2019 10:15;10;13,98;12,31111111;Nov;Wednesday;late evening (21-midnight);Between 12 and 15 hours
3603;Bl2;Bl2-2;Private;NA;06.11.2019 22:04;22;07.11.2019 08:04;8;18,54;10,00916667;Nov;Wednesday;late evening (21-midnight);Between 9 and 12 hours
3604;SR2;SR2-3;Private;NA;06.11.2019 22:33;22;07.11.2019 07:43;7;37,55;9,163888889;Nov;Wednesday;late evening (21-midnight);Between 9 and 12 hours
3605;AdA1;AdA1-1;Private;NA;06.11.2019 22:36;22;07.11.2019 12:01;12;3,87;13,41083333;Nov;Wednesday;late evening (21-midnight);Between 12 and 15 hours
3606;Bl2;Share-3;Shared;Shared-6;07.11.2019 00:43;0;07.11.2019 08:18;8;27,03;7,583611111;Nov;Thursday;early night (midnight-3);Between 6 and 9  hours
3607;AsO2;Share-20;Shared;Shared-5;07.11.2019 02:28;2;07.11.2019 15:32;15;16,68;13,06083333;Nov;Thursday;early night (midnight-3);Between 12 and 15 hours
3608;AdO1;AdO1-1;Private;NA;07.11.2019 07:52;7;07.11.2019 13:57;13;17,27;6,087222222;Nov;Thursday;early morning (6-9);Between 6 and 9  hours
3609;Bl2;Share-30;Shared;Shared-7;07.11.2019 08:12;8;07.11.2019 13:09;13;35,68;4,948333333;Nov;Thursday;early morning (6-9);Between 3 and 6 hours
3610;Bl2;Bl2-1;Private;NA;07.11.2019 12:05;12;07.11.2019 13:07;13;3,64;1,026944444;Nov;Thursday;early afternoon (12-15);Less than 3 hours
3611;Bl2;Bl2-6;Private;NA;07.11.2019 14:05;14;11.11.2019 11:24;11;13,25;93,31083333;Nov;Thursday;early afternoon (12-15);More than 18 hours
3612;UT15;UT15-1;Private;NA;07.11.2019 14:07;14;08.11.2019 12:36;12;7,78;22,48361111;Nov;Thursday;early afternoon (12-15);More than 18 hours
3613;Bl2;Share-29;Shared;Shared-7;07.11.2019 14:46;14;07.11.2019 19:02;19;11,41;4,273888889;Nov;Thursday;early afternoon (12-15);Between 3 and 6 hours
3614;Bl2;Share-30;Shared;Shared-6;07.11.2019 14:52;14;07.11.2019 17:39;17;14,32;2,7725;Nov;Thursday;early afternoon (12-15);Less than 3 hours
3615;NR1;NR1-2;Private;NA;07.11.2019 15:05;15;08.11.2019 06:49;6;2,49;15,72972222;Nov;Thursday;late afternoon (15-18);Between 15 and 18 hours
3616;Bl2;Bl2-5;Private;NA;07.11.2019 15:23;15;07.11.2019 16:17;16;3,08;0,899166667;Nov;Thursday;late afternoon (15-18);Less than 3 hours
3617;NR1;NR1-1;Private;NA;07.11.2019 15:23;15;08.11.2019 08:44;8;6,9;17,33861111;Nov;Thursday;late afternoon (15-18);Between 15 and 18 hours
3618;Bl2;Bl2-1;Private;NA;07.11.2019 15:37;15;07.11.2019 17:58;17;8,33;2,35;Nov;Thursday;late afternoon (15-18);Less than 3 hours
3619;AdA6;AdA6-1;Private;NA;07.11.2019 15:43;15;07.11.2019 16:55;16;1,03;1,1975;Nov;Thursday;late afternoon (15-18);Less than 3 hours
3620;UT7;UT7-5;Private;NA;07.11.2019 15:50;15;07.11.2019 16:39;16;2,97;0,811666667;Nov;Thursday;late afternoon (15-18);Less than 3 hours
3621;Bl2;Bl2-3;Private;NA;07.11.2019 15:51;15;08.11.2019 07:29;7;12,11;15,63055556;Nov;Thursday;late afternoon (15-18);Between 15 and 18 hours
3622;Bl2;Bl2-8;Private;NA;07.11.2019 16:09;16;07.11.2019 17:59;17;10,94;1,834166667;Nov;Thursday;late afternoon (15-18);Less than 3 hours
3623;MS1;MS1-2;Private;NA;07.11.2019 16:19;16;07.11.2019 18:41;18;7,27;2,365555556;Nov;Thursday;late afternoon (15-18);Less than 3 hours
3624;AsO4;AsO4-1;Private;NA;07.11.2019 16:23;16;08.11.2019 07:31;7;7,52;15,13194444;Nov;Thursday;late afternoon (15-18);Between 15 and 18 hours
3625;UT15;UT15-2;Private;NA;07.11.2019 16:29;16;08.11.2019 07:43;7;16,65;15,22027778;Nov;Thursday;late afternoon (15-18);Between 15 and 18 hours
3626;UT1;UT1-1;Private;NA;07.11.2019 16:29;16;07.11.2019 17:09;17;2,4;0,663055556;Nov;Thursday;late afternoon (15-18);Less than 3 hours
3627;AdA6;AdA6-1;Private;NA;07.11.2019 17:18;17;07.11.2019 17:48;17;1,44;0,508888889;Nov;Thursday;late afternoon (15-18);Less than 3 hours
3628;MS22;AsO4-2;Private;NA;07.11.2019 17:23;17;07.11.2019 18:00;18;1,84;0,6075;Nov;Thursday;late afternoon (15-18);Less than 3 hours
3629;NR1;NR1-3;Private;NA;07.11.2019 17:52;17;07.11.2019 18:59;18;7,42;1,12;Nov;Thursday;late afternoon (15-18);Less than 3 hours
